category,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
verres_progressifs,kodak_unique_infinite_hd_167_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kuihd
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_hd_174_blanc_uvblue_trans_genstm,"kuihd
k",1.74,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_15_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kui
k",1.5,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_16_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kui
k",1.6,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_167_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kui
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_174_blanc_uvblue__trans_genstm,"kui
k",1.74,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_softwear_15_blanc_uvblue,"ks
k",1.5,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_softwear_16_blanc_uvblue,"ks
k",1.6,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_softwear_167_blanc_uvblue,"ks
k",1.67,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_softwear_174_blanc_uvblue,"ks
k",1.74,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_digital_single_vision_15_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kd
k",1.5,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_digital_single_vision_16_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kd
k",1.6,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_digital_single_vision_167_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kd
k",1.67,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_digital_single_vision_174_blanc_uvblue_trans_gens_tm,"kd
k",1.74,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_powerup_15_blanc_uvblue_trans_gens_tm,"kpu
k",1.5,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_powerup_16_blanc_uvblue_trans_gens_tm,"kpu
k",1.6,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_powerup_167_blanc_uvblue_trans_gens_tm,"kpu
k",1.67,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_powerup_174_blanc_uvblue,"kpu
k",1.74,org,verres_kodak,False
verres_progressifs_d'intérieur,kodak_unique_infinite_hd_15_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kuihd
k",1.5,org,verres_kodak,False
verres_progressifs,be_4ty_sfusion_life_drivewear,sfl,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_buv,sfl,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_transitions_gen_8,sfl,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_xtractive,sfl,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_polar,sfl,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_buv,sfl,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_transitions_gen_8,sfl,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_polar,sfl,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.74,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_transitions_gen_8,sfl,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.59,poly,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_photo,sfl,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.71,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.81,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_buv,sfe,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_transitions_gen_8,sfe,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_xtractive,sfe,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_polar,sfe,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_drivewear,sfe,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_buv,sfe,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_transitions_gen_8,sfe,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_xtractive,sfe,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_polar,sfe,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_buv,sfe,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_transitions_gen_8,sfe,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_polar,sfe,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.74,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easytransitions_gen_8,sfe,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.59,poly,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy_photo,sfe,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_easy,sfe,1.71,min,optiswwis_france,False
verres_progressifs,autograph_intelligence_15,ai,1.5,org,shamir_france,False
uncategorized,synchrony_progressif_ultra_hdc_174,uhc,ORG,"1,74",zeiss_vision_care_france,False
verres_à_profondeur_de_champ,superkid_miofocal_167_engy_blue_ir,smf67,1.67,org,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_174_nsuperclear,smf74,1.74,org,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_174_engy_blue_ir,smf74,1.74,org,indo_optical_france,False
verres_progressifs,aclear_blue_natural_fotocolor_transition_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1809-nas-4symboles.tif.jpg,1.6,org,divel_france,True
uncategorized,absolu_script_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,,1.53,tvx,mega_optic,False
uncategorized,absolu_script_159_blanc__transitions_gens_transitions_xtractive_pola_pola_drw,,1.59,poly,mega_optic,False
uncategorized,absolu_script_16_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.6,mr8,mega_optic,False
uncategorized,absolu_script_167_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.67,org,mega_optic,False
uncategorized,absolu_script_174_blanc_xblue_transitions_gens,,1.74,org,mega_optic,False
uncategorized,absolu_evasion_15_blanc_x400_xblue_transitions_gens_transitions_xtractive_pola_pola_dgrad_pola_drw,,1.5,org,mega_optic,False
uncategorized,absolu_evasion_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,,1.53,tvx,mega_optic,False
uncategorized,absolu_evasion_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,,1.59,poly,mega_optic,False
uncategorized,absolu_evasion_16_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.6,org,mega_optic,False
uncategorized,absolu_evasion_167_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.67,org,mega_optic,False
uncategorized,absolu_evasion_174_blanc_xblue_transitions_gens,,1.74,org,mega_optic,False
uncategorized,atria_15_blanc_x400_xblue_transitions_gens_transitions_xtractive_pola_pola_dgrad_pola_drw,,1.5,org,mega_optic,False
uncategorized,atria_tvx_153_blanc_trans_gens_trans_xtractive_pola,,1.53,tvx,mega_optic,False
uncategorized,atria_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,,1.59,poly,mega_optic,False
uncategorized,atria_16_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.6,mr8,mega_optic,False
uncategorized,atria_167_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.67,org,mega_optic,False
uncategorized,atria_174_blanc_xblue_transitions_gens,,1.74,org,mega_optic,False
uncategorized,3d_fit_15_blanc_x400_xblue_trans_gens_trans_xtractive_trans_xtractive_pola_pola_pola_dgrad_pola_drw,,1.5,org,mega_optic,False
uncategorized,3d_fit_tvx_153_blanc_trans_gens_transitions_xtractive_pola,,1.53,tvx,mega_optic,False
uncategorized,3d_fit_159_blanc_trans_gens_transitions_xtractive_pola_pola_drw,,1.59,poly,mega_optic,False
uncategorized,3d_fit_16_blanc_xblue_trans_gens_trans_xtractive_trans_xtractive_pola_pola,,1.6,org,mega_optic,False
uncategorized,3d_fit_167_blanc_xblue_trans_gens_trans_xtractive_trans_xtractive_pola_pola,,1.67,org,mega_optic,False
uncategorized,3d_fit_174_blanc_xblue_trans,,1.74,org,mega_optic,False
uncategorized,3d_full_tech_15_blanc_x400_xblue_trans_gens_trans_xtractive_trans_xtractive_pola_pola_pola_dgrad_pola_drw,,1.5,org,mega_optic,False
uncategorized,3d_full_tech_tvx_153_blanc_trans_gens_trans_xtractive_pola,,1.53,tvx,mega_optic,False
verres_progressifs,variovid_cat3_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.6,org,leica_eyecare,True
progressif_free-form_personnalisé,ultra_hd_tek_160_ultra_hd_tek_ip_160_transitions,https://si.france-optique.com/img/gravures/nasal/web_95-nas-mont-royal-02.tif.jpg,1.6,org,mont_royal,True
verres_de_proximité,epsy_poly_transitions_gen8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.59,poly,ophtalmic_compagnie,True
verres_progressifs,supereader_b_eyas_160_uv20_blanc,dl3,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,supereader_b_organique_150_blanc,dl1,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,nulux_identity_v_167_advanced_lights_protection_blanc,ni5l,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,nulux_identity_v_160_advanced_lights_protection_blanc,ni3l,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,nulux_identity_v_150_advanced_lights_protection_blanc,ni1l,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,sync_iiii_t5_t9_t13_167_advanced_lights_protection_blanc,syi5l,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,sync_iiii_t5_t9_t13_160_advanced_lights_protection_blanc,syi3l,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,daynamic_eynoa_167_uv20_11mm_14mm_blanc_sensity_2_sensity_dark,dp14 ou dp45,1.67,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,daynamic_eyas_160_uv20_11mm_14mm_blanc_sensity_2_sensity_dark,dp13 ou dp43,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,daynamic_150_advanced_lights_protection_11mm_14mm_blanc,dp11l ou dp41l,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,balansis_167_advanced_lights_protection_11mm_14mm_blanc,b15l ou  b45l,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,balansis_160_advanced_lights_protection_11mm_14mm_blanc,b13l ou b43l,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,balansis_150_advanced_lights_protection_11mm_14mm_blanc,b11l ou b41l,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_3i_indoor_outdoor_urban_160_advanced_lights_protection_11_14mm_blanc,li_3li ou li_3lo ou li_3lu,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_3i_indoor_outdoor_urban_150_advanced_lights_protection_11_14mm_blanc,li_1li ou li_1lo ou li_1lu,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_eyvia_174_uv20_11_16mm_blanc,lsi_7i ou lsi_7o ou lsi_7u,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_167_advanced_lights_protection_11_16mm_blanc,lsi_5li ou sli_5lo ou lsi_5lu,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_eynoa_167_uv20_11_16mm_blanc_sensity_2_sensity_dark,lsi_5i ou lsi_5o ou lsi_5u,1.67,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_close_active_allround_167_11_16mm_fin_polarisant,lsi_5i ou lsi_5o ou lsi_5u,1.67,org pola,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_160_advanced_lights_protection_11_16mm_blanc,lsi_3li ou lsi_3lo ou lsi_3lu,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_eyas_160_uv20_11_16mm_blanc_sensity_2_sensity_dark,lsi_3i ou lsi_3o ou lsi_3u,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_close_active_allround_160_11_16mm_fin_polarisant,lsi_3i ou lsi_3o ou lsi_3u,1.60,org pola,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_pnx_153_uv20_11_16mm_blanc_sensity_2,lsi_xi ou lsi_xo ou lsi_xu,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_close_active_allround_153_11_16mm_polarisant,lsi_xi ou lsi_xo ou lsi_xu,1.53,org pola,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_150_advanced_lights_protection_11_16mm_blanc,lsi_1li ou lsi_1lo ou lsi_1lu,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_indoor_outdoor_urban_organique_150_11_16mm_blanc_sensity_2_sensity_dark,lsi_1i ou lsi_1o ou lsi_1u,1.50,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_4i_close_active_allround_150_11_16mm_polarisant,lsi_1i ou lsi_1o ou lsi_1u,1.50,org pola,hoya_vision_care_france,False
verres_progressifs,lifestyle_4_indoor_outdoor_urban_eyvia_174_uv20_11_16mm_blanc,ls_7i ou ls_7o ou ls_7u,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4_indoor_outdoor_urban_167_advanced_lights_protection_11_16mm_blanc,ls_5li ou ls_5lo ou ls_5lu,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_4_indoor_outdoor_urban_eynoa_167_uv20_11_16mm_blanc_sensity_2_sensity_dark,ls_5i ou ls_5o ou ls_5u,1.67,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_4_close_active_allround_167_11_16mm_fin_polarisant,ls_5i ou ls_5o ou ls_5u,1.67,org pola,hoya_vision_care_france,False
verres_progressifs,presio_z_power_14_12_150,pzn12 n14,1.50,org,nikon_verres_optiques,False
verres_progressifs,presio_z_power_14_12_160,pzn32 n34,1.60,org,nikon_verres_optiques,False
verres_progressifs,presio_z_power_14_12_167,pzn42 n44,1.67,org,nikon_verres_optiques,False
verres_progressifs,presio_z_power_14_12_174,pzn52 n54,1.74,org,nikon_verres_optiques,False
verres_progressifs,presio_master_z_14_12_150,https://si.france-optique.com/img/gravures/nasal/web_1852-MasterZinfinite-1412.tif.jpg,1.50,org,nikon_verres_optiques,True
verres_progressifs,eden_alpha_eden_alpha_transitions_tm_gen_s_eden_alpha_transitions_tm_xtractive_eden_alpha_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1241-gravure nasale EDEN P.tif.jpg,1.59,poly,novacel,True
verres_progressifs,ivision_41_orgalit_flex,https://si.france-optique.com/img/gravures/nasal/web_1596-nas-optovision-V1.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_s_4d_stylis_eye_protect_system_et_stylis_transitions,https://si.france-optique.com/img/gravures/nasal/web_616-nas-essilor-12.tif.jpg,1.67,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_prime_xceed_fr_150_bl_sens_pola,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,org,seiko_optical_france,True
uncategorized,maximo_ds_167,https://si.france-optique.com/img/gravures/nasal/web_528-nas-bbgr-91.tif.jpg,1.67,org,optic_200,True
uncategorized,k_repos_16_transitions_xtractive_brun_et_gris,kr,1.6,org trans,k_optical,False
uncategorized,k_sport_16_polarisant_brun_et_gris,ks,1.6,org pola,k_optical,False
uncategorized,klra_hd_platinium_15_transitions_8_style,"khd
1.50 ts",1.50,org trans,k_optical,False
uncategorized,klra_hd_platinium_15_transitions_xtractive_brun_gris,khd,1.50,org trans,k_optical,False
uncategorized,klra_hd_platinium_16_transitions8_brun_gris_et_vert,khd,1.6,org trans,k_optical,False
uncategorized,klra_sport_16_transitions_8_brun_gris_et_vert,ksp,1.6,org trans,k_optical,False
uncategorized,klra_plus_evo_16_polarisant_brun_et_gris,k+,1.6,org pola.,k_optical,False
uncategorized,klassika_15_kromatic_brun_et_gris,kk,1.50,org pho.,k_optical,False
uncategorized,k_platinium_16_transitions_8_brun_gris_et_vert,k+,1.6,org trans,k_optical,False
uncategorized,k_sport_16_transitions_8_brun_gris_et_vert,ks,1.6,org trans,k_optical,False
uncategorized,k_repos_16_polarisant_brun_gris,"kr
1.60 pol",1.6,org pola,k_optical,False
uncategorized,klra_plus_evo_167,k+,1.67,org,k_optical,False
uncategorized,k_desk_15,d,1.50,org,k_optical,False
uncategorized,klra_hd_platinium_16_transitions_8_style,"khd
1.60 ts",1.6,org trans,k_optical,False
uncategorized,klra_sport_16_transitions_style,"ksp
1.60 ts",1.6,org trans,k_optical,False
uncategorized,k_platinium_16_transitions_8_style,"k+ 
1.60 ts",1.6,org trans,k_optical,False
uncategorized,k_repos_16_polarisant_dgrad_brun_gris,"kr
1.60 pol",1.6,org pola,k_optical,False
uncategorized,k_sport_16_transitions_8_style,"ks 
1.60 ts",1.6,org trans,k_optical,False
uncategorized,klra_hd_platinium_16_transitions_xtractive_brun_et_gris,khd,1.6,org trans,k_optical,False
uncategorized,klra_sport_16_transitions_xtractive_brun_et_gris,ksp,1.6,org trans,k_optical,False
uncategorized,klra_plus_evo_167_blue_kut_se,k+,1.67,org,k_optical,False
uncategorized,k_desk_15_blue_kut_se,d,1.50,org,k_optical,False
uncategorized,k_platinium_16_transitions_xtractive_brun_et_gris,k+,1.6,org trans,k_optical,False
uncategorized,k_sport_16_transitions_xtractive_brun_et_gris,ks,1.6,org trans,k_optical,False
uncategorized,klra_hd_platinium_trivex,khd,1.53,tvx,k_optical,False
uncategorized,klra_hd_platinium_167,khd,1.67,org,k_optical,False
verres_progressifs,impression_big_exact_167,65 67,1.67,org,rodenstock,False
verres_progressifs,impression_big_exact_174,65 74,1.74,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_15,65 50,1.5,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_154_colormatic_3,65 54,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,multigressiv_big_norm_16,65 60,1.6,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_167,65 67,1.67,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_174,65 74,1.74,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_15,65 50,1.5,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_154_colormatic_3,65 54,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,multigressiv_big_exact_16,65 60,1.6,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_167,65 67,1.67,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_174,65 74,1.74,org,rodenstock,False
