category,glass_name,nasal_engraving,glass_index,material,glass_supplier_id,glass_supplier_name,image_engraving
Progressif de bureau,OPTIMAL 1.50 & OPTIMAL IP 1.50 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.50,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Orma,https://si.france-optique.com/img/gravures/nasal/web_748-nas-essilor-124.tif.jpg,1.5,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_748-nas-essilor-124.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO DRIVE 1,50 Bl./Sens./Pola.",https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_271-nas-seiko-05.tif.jpg
Progressif de bureau,OPTIMAL 1.60 & OPTIMAL IP 1.60 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.60,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Lineis Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_745-nas-essilor-121.tif.jpg,1.74,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_745-nas-essilor-121.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO CURVED 1,67 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_268-nas-seiko-02.tif.jpg
Progressif de bureau,OPTIMAL 1.67 & OPTIMAL IP 1.67 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.67,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Lineis,https://si.france-optique.com/img/gravures/nasal/web_745-nas-essilor-121.tif.jpg,1.74,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_745-nas-essilor-121.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO CURVED 1,60 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_270-nas-seiko-04.tif.jpg
Progressif de bureau,OPTIMAL 1.74,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.74,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_749-nas-essilor-125.tif.jpg,1.67,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_749-nas-essilor-125.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO CURVED 1,50 Bl./Sens./Pola.",https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_271-nas-seiko-05.tif.jpg
Progressif de bureau,NATURAL TEK 1.50 + NATURAL TEK IP 1.50 + Transitions,NT,1.50,ORG,1838,MONT ROYAL,
Progressif de bureau,NATURAL TEK 1.60 + NATURAL TEK IP 1.60 + Transitions,NT,1.60,ORG,1838,MONT ROYAL,
Progressif de bureau,NATURAL TEK 1.67 + NATURAL TEK IP 1.67 + Transitions,NT,1.67,ORG,1838,MONT ROYAL,
Progressif de bureau,NATURAL TEK  1.74,NT,1.74,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK 1,5 & LUCEA TEK IP 1,5 + Transitions",LT5,1.5,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK 1,6 & LUCEA TEK IP 1,6 + Transitions",LT6,1.6,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK 1,67 & LUCEA TEK IP 1,67 + Transitions",LT67,1.67,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK 1,74",LT74,1.74,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK short 1,5 & LUCEA TEK short IP 1,5 + Transitions",LT5 ,1.5,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK short 1,6 & LUCEA TEK short IP 1,6 + Transitions",LT6 ,1.6,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK short 1,67 & LUCEA TEK short IP 1,67 + Transitions",LT67 ,1.67,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA TEK short 1,74 & LUCEA TEK short IP 1,74 + Transitions",LT74 ,1.74,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA 1,5 & LUCEA IP 1,5 + Transitions",L5,1.5,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA 1,6 & LUCEA IP 1,6 + Transitions",L6,1.6,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA 1,67 & LUCEA IP 1,67 + Transitions",L67,1.67,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA 1,74",L74,1.74,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA Short 1,5 & LUCEA Short IP 1,5 + Transitions",L5 ,1.5,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA Short 1,6 & LUCEA Short IP 1,6 + Transitions",L6 ,1.6,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA Short 1,67 & LUCEA Short IP 1,67 + Transitions",L67 ,1.67,ORG,1838,MONT ROYAL,
Progressif de bureau,"LUCEA Short 1,74",L74 ,1.74,ORG,1838,MONT ROYAL,
Progressif de bureau,"UNITEK Accommoda Neo 1,5 & UNITEK Accommoda Neo IP 1,5 + Transitions",A5,1.5,ORG,1838,MONT ROYAL,
Progressif de bureau,"UNITEK Accommoda Neo 1,6 & UNITEK Accommoda Neo IP 1,6 + Transitions",A6,1.6,ORG,1838,MONT ROYAL,
Progressif de bureau,"UNITEK Accommoda Neo 1,67 & UNITEK Accommoda Neo IP 1,67 + Transitions",A67,1.67,ORG,1838,MONT ROYAL,
Progressif de bureau,"UNITEK Accommoda Neo 1,74",A74,1.74,ORG,1838,MONT ROYAL,
Uncategorized,Eyezen BOOST 0.85 Fit Stylis,https://si.france-optique.com/img/gravures/nasal/web_749-nas-essilor-125.tif.jpg,1.67,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_749-nas-essilor-125.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO I XCEED 1,74 IP+ Bl.",https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_267-nas-seiko-01.tif.jpg
Verre de proximité,Proxoffice 1.50 & Proxoffice IP 1.50,https://si.france-optique.com/img/gravures/nasal/web_128-nas-mont-royal-23.tif.jpg,1.5,ORG,1838,MONT ROYAL,datalake/staging/media\web_128-nas-mont-royal-23.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_746-nas-essilor-122.tif.jpg,1.6,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_746-nas-essilor-122.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO I XCEED / FR 1,67 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_268-nas-seiko-02.tif.jpg
Verre de proximité,"Proxoffice 1,60 + Proxoffice IP 1,60",https://si.france-optique.com/img/gravures/nasal/web_130-nas-mont-royal-25.tif.jpg,1.6,ORG,1838,MONT ROYAL,datalake/staging/media\web_130-nas-mont-royal-25.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Ormix,https://si.france-optique.com/img/gravures/nasal/web_746-nas-essilor-122.tif.jpg,1.6,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_746-nas-essilor-122.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO I XCEED / FR 1,60 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_270-nas-seiko-04.tif.jpg
Verre de proximité,"Proxoffice 1,67 + Proxoffice IP 1,67",https://si.france-optique.com/img/gravures/nasal/web_131-nas-mont-royal-26.tif.jpg,1.67,ORG,1838,MONT ROYAL,datalake/staging/media\web_131-nas-mont-royal-26.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_747-nas-essilor-123.tif.jpg,1.59,POLY,521,ESSILOR FRANCE,datalake/staging/media\web_747-nas-essilor-123.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO I XCEED / FR 1,50 Bl./Sens./Pola.",https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_271-nas-seiko-05.tif.jpg
Verre de proximité,UNITEK 1.50 & UNITEK IP 1.50 + Transitions,T5,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK 1,60 + UNITEK IP 1,6 + Transitions",T6,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK 1,67 + UNITEK IP 1,67 + Transitions",T67,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK 1,74",T74,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,UNITEK Accommoda 1.50 & UNITEK Accommoda IP 1.50  + Transitions,A5,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda 1,60 + UNITEK Accommoda IP 1,6 + Transitions",A6,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda 1,67 + UNITEK Accommoda IP 1,67 + Transitions",A67,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda 1,74",A74,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,OPTIMAL 1.50 & OPTIMAL IP 1.50 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.50,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Airwear,https://si.france-optique.com/img/gravures/nasal/web_747-nas-essilor-123.tif.jpg,1.59,POLY,521,ESSILOR FRANCE,datalake/staging/media\web_747-nas-essilor-123.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO INDI-SV 1,74 IP+ Bl.",https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_267-nas-seiko-01.tif.jpg
Verre de proximité,OPTIMAL 1.60 & OPTIMAL IP 1.60 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.60,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_748-nas-essilor-124.tif.jpg,1.5,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_748-nas-essilor-124.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO INDI-SV / FR 1,67 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_268-nas-seiko-02.tif.jpg
Verre de proximité,OPTIMAL 1.67 & OPTIMAL IP 1.67 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.67,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 0.85 Fit Orma,https://si.france-optique.com/img/gravures/nasal/web_748-nas-essilor-124.tif.jpg,1.5,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_748-nas-essilor-124.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO INDI-SV / FR 1,60 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_270-nas-seiko-04.tif.jpg
Verre de proximité,OPTIMAL 1.74,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.74,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen Start Stylis,https://si.france-optique.com/img/gravures/nasal/web_833-grav-essilor-19-01.tif.jpg,1.67,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_833-grav-essilor-19-01.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO INDI-SV / FR 1,50 Bl./Sens./Pola.",https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_271-nas-seiko-05.tif.jpg
Verre de proximité,NATURAL TEK 1.50 + NATURAL TEK IP 1.50 + Transitions,NT,1.50,ORG,1838,MONT ROYAL,
Verre de proximité,NATURAL TEK 1.60 + NATURAL TEK IP 1.60 + Transitions,NT,1.60,ORG,1838,MONT ROYAL,
Verre de proximité,NATURAL TEK 1.67 + NATURAL TEK IP 1.67 + Transitions,NT,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,NATURAL TEK  1.74,NT,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK 1,5 & LUCEA TEK IP 1,5 + Transitions",LT5,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK 1,6 & LUCEA TEK IP 1,6 + Transitions",LT6,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK 1,67 & LUCEA TEK IP 1,67 + Transitions",LT67,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK 1,74",LT74,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK short 1,5 & LUCEA TEK short IP 1,5 + Transitions",LT5 ,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK short 1,6 & LUCEA TEK short IP 1,6 + Transitions",LT6 ,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK short 1,67 & LUCEA TEK short IP 1,67 + Transitions",LT67 ,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA TEK short 1,74 & LUCEA TEK short IP 1,74 + Transitions",LT74 ,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA 1,5 & LUCEA IP 1,5 + Transitions",L5,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA 1,6 & LUCEA IP 1,6 + Transitions",L6,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA 1,67 & LUCEA IP 1,67 + Transitions",L67,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA 1,74",L74,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA Short 1,5 & LUCEA Short IP 1,5 + Transitions",L5 ,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA Short 1,6 & LUCEA Short IP 1,6 + Transitions",L6 ,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA Short 1,67 & LUCEA Short IP 1,67 + Transitions",L67 ,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"LUCEA Short 1,74",L74 ,1.74,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda Neo 1,5 & UNITEK Accommoda Neo IP 1,5 + Transitions",A5,1.5,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda Neo 1,6 & UNITEK Accommoda Neo IP 1,6 + Transitions",A6,1.6,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda Neo 1,67 & UNITEK Accommoda Neo IP 1,67 + Transitions",A67,1.67,ORG,1838,MONT ROYAL,
Verre de proximité,"UNITEK Accommoda Neo 1,74",A74,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,UNITEK 1.50 & UNITEK IP 1.50 + Transitions,T5,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK 1,60 + UNITEK IP 1,6 + Transitions",T6,1.6,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK 1,67 + UNITEK IP 1,67 + Transitions",T67,1.67,ORG,1838,MONT ROYAL,
Uncategorized,Eyezen Start Airwear,https://si.france-optique.com/img/gravures/nasal/web_835-grav-essilor-19-03.tif.jpg,1.59,POLY,521,ESSILOR FRANCE,datalake/staging/media\web_835-grav-essilor-19-03.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM XCEED 1,74 IP+ Bl.",https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_267-nas-seiko-01.tif.jpg
UNIFOCAUX Free-Form Individualisés,"UNITEK 1,74",T74,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,UNITEK Accommoda 1.50 & UNITEK Accommoda IP 1.50  + Transitions,A5,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda 1,60 + UNITEK Accommoda IP 1,6 + Transitions",A6,1.6,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda 1,67 + UNITEK Accommoda IP 1,67 + Transitions",A67,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda 1,74",A74,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,OPTIMAL 1.50 & OPTIMAL IP 1.50 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.50,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen Start Fit Stylis,https://si.france-optique.com/img/gravures/nasal/web_833-grav-essilor-19-01.tif.jpg,1.67,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_833-grav-essilor-19-01.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM XCEED / FR 1,67 IP+ Bl./Sens./ PolarT.",https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_268-nas-seiko-02.tif.jpg
UNIFOCAUX Free-Form Individualisés,OPTIMAL 1.60 & OPTIMAL IP 1.60 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.60,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 1.1 Fit Airwear Eye Protect System et Lineis Transitions,https://si.france-optique.com/img/gravures/nasal/web_1179-nas-essilor-11.tif.jpg,1.59,POLY,521,ESSILOR FRANCE,datalake/staging/media\web_1179-nas-essilor-11.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM XCEED / FR 1,60 IP+ Bl./Sens./ PolarT.",https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_270-nas-seiko-04.tif.jpg
UNIFOCAUX Free-Form Individualisés,OPTIMAL 1.67 & OPTIMAL IP 1.67 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.67,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen Start Fit Airwear,https://si.france-optique.com/img/gravures/nasal/web_835-grav-essilor-19-03.tif.jpg,1.59,POLY,521,ESSILOR FRANCE,datalake/staging/media\web_835-grav-essilor-19-03.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM XCEED / FR 1,50 Bl./Sens./Pola.",https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_271-nas-seiko-05.tif.jpg
UNIFOCAUX Free-Form Individualisés,OPTIMAL 1.74,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.74,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen Start Fit Orma,https://si.france-optique.com/img/gravures/nasal/web_836-grav-essilor-19-04.tif.jpg,1.5,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_836-grav-essilor-19-04.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM 1,74 IP+ Bl.",https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_267-nas-seiko-01.tif.jpg
UNIFOCAUX Free-Form Individualisés,NATURAL TEK 1.50 + NATURAL TEK IP 1.50 + Transitions,NT,1.50,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,NATURAL TEK 1.60 + NATURAL TEK IP 1.60 + Transitions,NT,1.60,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,NATURAL TEK 1.67 + NATURAL TEK IP 1.67 + Transitions,NT,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,NATURAL TEK  1.74,NT,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK 1,5 & LUCEA TEK IP 1,5 + Transitions",LT5,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK 1,6 & LUCEA TEK IP 1,6 + Transitions",LT6,1.6,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK 1,67 & LUCEA TEK IP 1,67 + Transitions",LT67,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK 1,74",LT74,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK short 1,5 & LUCEA TEK short IP 1,5 + Transitions",LT5 ,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK short 1,6 & LUCEA TEK short IP 1,6 + Transitions",LT6 ,1.6,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK short 1,67 & LUCEA TEK short IP 1,67 + Transitions",LT67 ,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA TEK short 1,74 & LUCEA TEK short IP 1,74 + Transitions",LT74 ,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA 1,5 & LUCEA IP 1,5 + Transitions",L5,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA 1,6 & LUCEA IP 1,6 + Transitions",L6,1.6,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA 1,67 & LUCEA IP 1,67 + Transitions",L67,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA 1,74",L74,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA Short 1,5 & LUCEA Short IP 1,5 + Transitions",L5 ,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA Short 1,6 & LUCEA Short IP 1,6 + Transitions",L6 ,1.6,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA Short 1,67 & LUCEA Short IP 1,67 + Transitions",L67 ,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"LUCEA Short 1,74",L74 ,1.74,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda Neo 1,5 & UNITEK Accommoda Neo IP 1,5 + Transitions",A5,1.5,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda Neo 1,6 & UNITEK Accommoda Neo IP 1,6 + Transitions",A6,1.6,ORG,1838,MONT ROYAL,
Uncategorized,Eyezen BOOST 1.1 Lineis Eye Protect System et Lineis Transitions,https://si.france-optique.com/img/gravures/nasal/web_1177-nas-essilor-9.tif.jpg,1.74,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_1177-nas-essilor-9.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM/ FR 1,67 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_268-nas-seiko-02.tif.jpg
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda Neo 1,67 & UNITEK Accommoda Neo IP 1,67 + Transitions",A67,1.67,ORG,1838,MONT ROYAL,
UNIFOCAUX Free-Form Individualisés,"UNITEK Accommoda Neo 1,74",A74,1.74,ORG,1838,MONT ROYAL,
Progressif Free-Form Personnalisé,OPTIMAL 1.50 & OPTIMAL IP 1.50 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.50,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 1.1 Lineis,https://si.france-optique.com/img/gravures/nasal/web_1177-nas-essilor-9.tif.jpg,1.74,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_1177-nas-essilor-9.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM/ FR 1,60 IP+ Bl./Sens./PolarT.",https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_270-nas-seiko-04.tif.jpg
Progressif Free-Form Personnalisé,OPTIMAL 1.60 & OPTIMAL IP 1.60 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.60,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
Uncategorized,Eyezen BOOST 1.1 Stylis Eye Protect System et Lineis Transitions,https://si.france-optique.com/img/gravures/nasal/web_1175-nas-essilor-7.tif.jpg,1.67,ORG,521,ESSILOR FRANCE,datalake/staging/media\web_1175-nas-essilor-7.tif.jpg
SEIKO VISION X / FR FREEFORM,"SEIKO SMARTZOOM / FR 1,50 Bl./Sens./Pola.",https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,ORG,1407,SEIKO OPTICAL France,datalake/staging/media\web_271-nas-seiko-05.tif.jpg
Progressif Free-Form Personnalisé,OPTIMAL 1.67 & OPTIMAL IP 1.67 + Transitions,https://si.france-optique.com/img/gravures/nasal/web_832-nas-mont-royal-27.tif.jpg,1.67,ORG,1838,MONT ROYAL,datalake/staging/media\web_832-nas-mont-royal-27.tif.jpg
